Date,2005,2006,2007,2008,2009,2010,2011,2012
23-Sep,0.100461302,0.149445419,NaN,0.201610754,0.081427066,0.065195356,0.352770669,0.116731561
24-Sep,0.102938163,0.154570885,NaN,0.206906976,0.081427066,0.057331598,0.321510686,0.116731561
25-Sep,0.105428962,0.161485438,NaN,0.201610754,0.076665969,0.05199875,0.315417537,0.118017364
26-Sep,0.100461302,0.16497681,NaN,0.199852431,0.080627619,0.054114429,0.321510686,0.105386601
27-Sep,0.097180818,0.161485438,NaN,0.191114709,0.079830531,0.059661002,0.318457472,0.104151609
28-Sep,0.097180818,0.17025595,NaN,0.180750334,0.080627619,0.060443197,0.327656902,0.100477754
29-Sep,0.089893879,0.16497681,NaN,0.180750334,0.079830531,0.06280673,0.321510686,0.094459504
30-Sep,0.093925888,0.179165198,NaN,0.18246842,0.075098098,0.065195356,0.34010818,0.076108216
01-Oct,0.089092441,0.182767118,NaN,0.175618764,0.073539942,0.069231058,0.333856096,0.105386601
02-Oct,0.091501743,0.166730936,NaN,0.179036017,0.072764532,0.070864132,0.362405731,0.101697167
03-Oct,0.086698196,0.158016731,NaN,0.187645095,0.071991581,0.072507779,0.375436202,0.101697167
04-Oct,0.083529676,0.163228303,NaN,0.19285501,0.073539942,0.06280673,0.365643685,0.111638579
05-Oct,0.089893879,0.152856597,NaN,0.196346512,0.075098098,0.055028319,0.321510686,0.100477754
06-Oct,0.093116203,0.152856597,NaN,0.19459895,0.083033004,0.045941148,0.343254028,0.118017364
07-Oct,0.0947372,0.131107535,NaN,0.199852431,0.083839476,0.057331598,0.346413067,0.118017364
08-Oct,0.096364672,0.149445419,NaN,0.198097678,0.086272794,0.063600171,0.343254028,0.115450765
09-Oct,0.09555013,0.163228303,NaN,0.185915819,0.08872678,0.063600171,0.346413067,0.112904257
10-Oct,0.09555013,0.168490657,NaN,0.179036017,0.096210461,0.072507779,0.346413067,0.119308157
11-Oct,0.09963881,0.180963449,NaN,0.173915868,0.096210461,0.087759686,0.352770669,0.114174992
12-Oct,0.097180818,0.190035536,NaN,0.17221682,0.089549328,0.09037918,0.355969213,0.114174992
13-Oct,0.093925888,0.204826135,NaN,0.160432939,0.08872678,0.088630459,0.359180904,0.104151609
14-Oct,0.093116203,0.201097159,NaN,0.16714296,0.097053075,0.088630459,0.352770669,0.086258137
15-Oct,0.089893879,0.199240454,NaN,0.170521638,0.089549328,0.09390503,0.336975533,0.071743528
16-Oct,0.091501743,0.190035536,NaN,0.168830345,0.087906502,0.094792352,0.352770669,0.073914438
17-Oct,0.087494591,0.193701704,NaN,0.173915868,0.087088504,0.086891317,0.336975533,0.076108216
18-Oct,0.085110507,0.180963449,NaN,0.175618764,0.084648271,0.082585922,0.352770669,0.072826112
19-Oct,0.087494591,0.175585031,NaN,0.168830345,0.080627619,0.076662463,0.359180904,0.078324668
20-Oct,0.08431923,0.175585031,NaN,0.179036017,0.083033004,0.078342296,0.34010818,0.092089338
21-Oct,0.093116203,0.173803159,NaN,0.18246842,0.081427066,0.061228227,0.336975533,0.104151609
22-Oct,0.086698196,0.175585031,NaN,0.19285501,0.083033004,0.066801512,0.327656902,0.106626751
23-Oct,0.089893879,0.16497681,NaN,0.185915819,0.08545938,0.07582637,0.321510686,0.094459504
24-Oct,0.089893879,0.172026791,NaN,0.168830345,0.083033004,0.073333535,0.31239089,0.082824847
25-Oct,0.088292675,0.173803159,NaN,0.177325487,0.083033004,0.066801512,0.315417537,0.08169145
26-Oct,0.089092441,0.186390619,NaN,0.165459506,0.078243473,0.063600171,0.2974574,0.067788305
27-Oct,0.087494591,0.180963449,NaN,0.163780003,0.072764532,0.080032243,0.300417427,0.066207624
28-Oct,0.08431923,0.175585031,NaN,0.155442532,0.076665969,0.086025363,0.294510731,0.058304577
29-Oct,0.08117144,0.179165198,NaN,0.180750334,0.075880824,0.085161836,0.27711192,0.047741675
30-Oct,0.076502696,0.173803159,NaN,0.160432939,0.068164096,0.086891317,0.288657517,0.051722945
31-Oct,0.071138583,0.16497681,NaN,0.158765422,0.065147495,0.086025363,0.291577433,0.053560897
01-Nov,0.068114662,0.168490657,NaN,0.157101946,0.062912006,0.084300747,0.288657517,0.063189381
02-Nov,0.066614245,0.146057612,NaN,0.157101946,0.060699988,0.078342296,0.288657517,0.066522701
03-Nov,0.066614245,0.136036573,NaN,0.153787205,0.056347748,0.078342296,0.300417427,0.067154445
04-Nov,0.066614245,0.119823269,NaN,0.147207238,0.053500603,0.076662463,0.294510731,0.066943628
05-Nov,0.068867773,0.123015953,NaN,0.147207238,0.057066385,0.074992843,0.291577433,0.065683678
06-Nov,0.070379745,0.123015953,NaN,0.150488905,0.057066385,0.065195356,0.288657517,0.07066671
07-Nov,0.069622804,0.132744435,NaN,0.162104474,0.062912006,0.060443197,0.271419731,0.058907529
08-Nov,0.071138583,0.127852227,NaN,0.145572703,0.061434698,0.062016076,0.265781413,0.062880009
09-Nov,0.071899308,0.129476789,NaN,0.153787205,0.062912006,0.06280673,0.246473006,0.058003927
10-Nov,0.071138583,0.126233879,NaN,0.143942402,0.068164096,0.071684641,0.222626616,0.047461648
11-Nov,0.067363482,0.127852227,NaN,0.139077155,0.064399745,0.070864132,0.222626616,0.039774628
12-Nov,0.064378308,0.124621777,NaN,0.117522499,0.059238518,0.070046267,0.227830221,0.036157277
13-Nov,0.060691728,0.136036573,NaN,0.12946455,0.051394425,0.07582637,0.214924047,0.033484324
14-Nov,0.062160288,0.134387457,NaN,0.132651027,0.051394425,0.06599707,0.222626616,0.035398158
15-Nov,0.057779368,0.127852227,NaN,0.132651027,0.04664756,0.06841852,0.230452549,0.032582426
16-Nov,0.057056517,0.115082149,NaN,0.134250955,0.045836161,0.065195356,0.227830221,0.041806926
17-Nov,0.055617197,0.10885153,NaN,0.135855304,0.037962091,0.062016076,0.238401469,0.038728636
18-Nov,0.052764511,0.102726893,NaN,0.140694602,0.039824154,0.061228227,0.227830221,0.040565593
19-Nov,0.052622798,0.10303057,NaN,0.132651027,0.038025855,0.062016076,0.20734523,0.044785033
20-Nov,0.052764511,0.09805475,NaN,0.135855304,0.042172313,0.063600171,0.233088542,0.050288088
21-Nov,0.05311918,0.10106152,NaN,0.134250955,0.041843784,0.055028319,0.20734523,0.051626842
22-Nov,0.055617197,0.095075592,NaN,0.139077155,0.043826396,0.056560912,0.190144818,0.050573912
23-Nov,0.057779368,0.092271274,NaN,0.135855304,0.042831665,0.045506215,0.151219229,0.044238162
24-Nov,0.059231386,0.09596642,NaN,0.124718723,0.043494062,0.051099279,0.120275794,0.043874907
25-Nov,0.057779368,0.091684134,NaN,0.124718723,0.046376621,0.05888166,0.118327969,0.035650563
26-Nov,0.050087261,0.092565269,NaN,0.121577788,0.042765592,0.053734905,0.105100372,0.032256635
27-Nov,0.048274345,0.101363702,NaN,0.124718723,0.045029029,0.048427393,0.105100372,0.032745757
28-Nov,0.043336887,0.098803867,NaN,0.116436152,0.034815078,0.053431824,0.110681873,0.03456142
29-Nov,0.045995983,0.086739525,NaN,0.12314594,0.030012721,0.05888166,0.122238096,0.027742233
30-Nov,0.038263732,0.088475212,NaN,0.124718723,0.025543053,0.053583305,0.118327969,0.032745757
01-Dec,0.03487955,0.080324311,NaN,0.124718723,0.025373315,0.057331598,0.132266057,0.033484324
02-Dec,0.032833879,0.062528451,NaN,0.124718723,0.02743225,0.045000257,0.130231672,0.034228717
03-Dec,0.036757905,0.05864709,NaN,0.124718723,0.02594042,0.044136587,0.110681873,0.029220146
04-Dec,0.031948031,0.058519012,NaN,0.126296107,0.021726367,0.040168835,0.118327969,0.029613577
05-Dec,0.036367405,0.051114839,NaN,0.121577788,0.023584016,0.039332308,0.110681873,0.038555268
06-Dec,0.03819797,0.050501421,NaN,0.108592684,0.023528733,0.043778107,0.096091229,0.033237486
07-Dec,0.036562534,0.053715454,NaN,0.110273677,0.025543053,0.042210546,0.097863613,0.02945598
08-Dec,0.03558933,0.053965157,NaN,0.108897874,0.023528733,0.03898521,0.092070835,0.024869126
09-Dec,0.039849855,0.058391018,NaN,0.102079534,0.026511251,0.042423363,0.087620499,0.025166289
10-Dec,0.039650773,0.058135285,NaN,0.092121193,0.028421029,0.045361495,0.077095646,0.021051926
11-Dec,0.032770418,0.063576093,NaN,0.091094558,0.025429857,0.041080589,0.08294042,0.018523506
12-Dec,0.027422926,0.066218065,NaN,0.088466932,0.018407809,0.043491911,0.079022279,0.015543742
13-Dec,0.0278498,0.066351014,NaN,0.082835627,0.018768362,0.042068834,0.088468528,0.014428985
14-Dec,0.022657069,0.056101693,NaN,0.084559194,0.020178409,0.049906832,0.074875323,0.015044662
15-Dec,0.020583754,0.055849038,NaN,0.069077487,0.022704162,0.044423957,0.070523547,0.01510673
16-Dec,0.023593157,0.040425899,NaN,0.082262934,0.020020237,0.040729239,0.069911566,0.018657227
17-Dec,0.02335831,0.038832627,NaN,0.091534218,0.017338798,0.031377158,0.074089519,0.019807552
18-Dec,0.027972045,0.038155752,NaN,0.089340829,0.014249757,0.035765021,0.076458252,0.024647078
19-Dec,0.026997592,0.036146888,NaN,0.096254103,0.015453871,0.035832724,0.075348618,0.023765979
20-Dec,0.030942588,0.032443531,NaN,0.094773254,0.015502639,0.029693385,0.073463597,0.027896519
21-Dec,0.025670996,0.037147216,NaN,0.084991365,0.017036896,0.033750691,0.064366228,0.024058413
22-Dec,0.025371678,0.03127159,NaN,0.075183083,0.01688654,0.025970925,0.047831587,0.017466101
23-Dec,0.023593157,0.040655084,NaN,0.067023717,0.016388241,0.022154727,0.048475781,0.014797296
24-Dec,0.02772768,0.042154284,NaN,0.076587211,0.020020237,0.024863406,0.04951465,0.014982684
25-Dec,0.02736207,0.042386382,NaN,0.067433323,0.019391283,0.025538623,0.048217632,0.018657227
26-Dec,0.026211814,0.044610383,NaN,0.065798377,0.020921434,0.023107801,0.04604876,0.016559108
27-Dec,0.024064482,0.041691246,NaN,0.071283842,0.015845293,0.023829903,0.031407387,0.014428985
28-Dec,0.022598857,0.044256946,NaN,0.07225414,0.016042096,0.023890357,0.04184791,0.011547174
29-Dec,0.019846598,0.040425899,NaN,0.066478476,0.013541457,0.026218861,0.050431886,0.010766337
30-Dec,0.019059801,0.04496467,NaN,0.066887311,0.013214631,0.028289125,0.047191322,0.010328919
31-Dec,0.016042893,0.025413608,NaN,0.071699312,0.011393768,0.019478415,0.045922597,0.010656379
